CASE_TYPE,REGION,COMPLEXITY,DELAY_FLAG,OUTCOME
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,S.B.MAJMUDAR,Low,Yes,Resolved
Other,S.B.MAJMUDAR,Low,Yes,Resolved
Other,S.B.MAJMUDAR,Low,Yes,Resolved
Other,BABU.,Low,Yes,Resolved
Other,MAJMUDAR,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,BABU.,High,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"QUADRI,K.VENKATASWAMI",Low,Yes,Resolved
Other,THOMAS,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"AHMAD,K.T.THOMAS",Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KURDUKAR.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,KURDUKAR.,High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,SRINIVASAN,Low,Yes,Resolved
Other,MISRA,High,Yes,Resolved
Other,SRINIVASAN,Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"AHMAD,K.T.THOMAS",Low,Yes,Resolved
Other,BABU.,High,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"PARIPOORNAN,K.S.(J)",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,Ahmad,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"M.B.SHAH,K.T.THOMAS",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"A.P.MISRA,K.T.THOMAS",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,LAHOTI,Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"AHMAD,D.P.WADHWA",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"M.SRINIVASAN,R.P.SETHI",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,BANERJEE,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,KIRPAL,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,PATTANAIK,High,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"S.P.Kurdukar,R.P.Sethi",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PHUKAN.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"Nanavati,S.N.Phukan",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,BABU.,Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,QUADRI.,High,Yes,Resolved
Other,QUADRI.,High,Yes,Resolved
Other,"BHARUCHA,S.C.SEN",Low,Yes,Resolved
Other,WADHWA.,Low,Yes,Resolved
Other,WADHWA.,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,"S.P.Bharucha,A.P.Misra,R.C.Lahoti",High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,High,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,MISRA,High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,Babu,Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"S.B.MAJMUDAR,A.P.MISRA",Low,Yes,Resolved
Other,"S.B.MAJMUDAR,A.P.MISRA",Low,Yes,Resolved
Other,MAJMUDAR,High,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,"K.T.Thomas,M.B.Shah",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,"QUADRI,S.P.BHARUCHA",Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"M.B.Shah,G.B.Pattanaik",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,"REDDY,K.S.PARIPOORNAN",Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MAJMUDAR,Low,Yes,Resolved
Other,MAJMUDAR,Low,Yes,Resolved
Other,KURDUKAR.,Low,Yes,Resolved
Other,KURDUKAR.,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,PATTANAIK.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,PARIPOORNAM.,Low,Yes,Resolved
Other,MOHAPATRA.,Low,Yes,Resolved
Other,"A.P.MISRA,M.J.RAO",Low,Yes,Resolved
Other,"M.K.MUKHERJEE,B.N.KTRPAL",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KIRPAL,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),High,Yes,Resolved
Other,(J),High,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"AHMAD,K.T.THOMAS",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,N.HEGDE,High,Yes,Resolved
Other,N.HEGDE,High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,R.P.SHTHI,Low,Yes,Resolved
Other,"G.T.NANAVATI,S.P.KURDUKAR",Low,Yes,Resolved
Other,WADHWA.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAO,M.SRINIVASAN",High,Yes,Resolved
Other,"M.B.SHAH,D.P.WADHWA",Low,Yes,Resolved
Other,PATTANAIK.,Low,Yes,Resolved
Other,PATTANAIK.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,MAJMUDAR,Low,Yes,Resolved
Other,"AHMAD,D.P.WADHWA",Low,Yes,Resolved
Other,KIRPAL,Low,Yes,Resolved
Other,SRINIVASAN,High,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KURDUKAR.,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,V.N.KHARE,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,Hegde,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MISRA,Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"N.S.Hegde,B.N.Kirpal",Low,Yes,Resolved
Other,"Manohar,R.C.Lahoti.",Low,Yes,Resolved
Other,PHUKAN.,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,"AHMAD,D.P.WADHWA",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,RAO.,Low,Yes,Resolved
Other,"K.T.THOMAS,D.P.MOHAPATRA",Low,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,"K.T.THOMAS,M.B.SHAH",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"S.P.BHARUCHA,K.VENKATASWAMI,A.P.MISRA",High,Yes,Resolved
Other,"S.P.BHARUCHA,K.VENKATASWAMI,A.P.MISRA",High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"BANERJEE,G.B.PATTANAIK",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,Hegde,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,"S.N.PHUKAN,V.N.KHARE",Low,Yes,Resolved
Other,HANSARIA,Low,Yes,Resolved
Other,MISRA,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"K.T.THOMAS,D.P.MOHAPATRA",Low,Yes,Resolved
Other,AHMAD,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RA.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MOHAPATRA,High,Yes,Resolved
Other,(J),High,Yes,Resolved
Other,AHMAD.,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,RAO.,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,MISRA,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,PARIPOORNAN,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,"PATTANAIK,M.B.SHAH",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KURDUKAR.,Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,NANAVATI,High,Yes,Resolved
Other,"PUNCHHI,M.M.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,KIRPAL,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,NANAVTI,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"S.R.BABU,R.C.LAHOTI",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,Hegde,Low,Yes,Resolved
Other,"R.C.LAHOTI,S.R.BABU",Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,"M.B.SHAH,G.B.PATTANAIK",Low,Yes,Resolved
Other,"M.SRINIVASAN,R.C.LABOTI",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,AHMAD.,Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"AHMAD,D.P.WADHWA",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KIRPAL,Low,Yes,Resolved
Other,"S.P.Kurdukar,R.P.Sethi",Low,Yes,Resolved
Other,"S.P.Kurdukar,R.P.Sethi",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"PARIPOORNAN,K.S.(J)",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,MISRA,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,HANSARIA,Low,Yes,Resolved
Other,SEN,Low,Yes,Resolved
Other,SEN,Low,Yes,Resolved
Other,THOMAS,High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,HANSARIA,Low,Yes,Resolved
Other,HANSARIA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,FATTANAIK,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,High,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,Hegde,Low,Yes,Resolved
Other,SEN,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,"S.B.MAJMUDAR,D.P.WADHWA",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,Phukan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,PARIPOORNAN,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,HEDGE,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,MISRA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,Hegde,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,"V.MANOHAR,G.B.PATTANAIK",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,RAO.,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"Babu,R.C.Lahoti",Low,Yes,Resolved
Other,MISRA,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,"G.T.Nanavati,S.N.Phukan",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,MISRA,High,Yes,Resolved
Other,(J),High,Yes,Resolved
Other,"Quadri,V.N.Khare",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,KURDUKAR,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,"S.P.Bharucha,R.C.Lahoti",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,VENKATASWAMI,High,Yes,Resolved
Other,THOMAS.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"K.T.THOMAS,M.B.SHAH",Low,Yes,Resolved
Other,"Quadri,K.Vankataswami",Low,Yes,Resolved
Other,MANOHAR,High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,KHARE,Low,Yes,Resolved
Other,"K.VENKATASWAMI,A.P.MISRA",Low,Yes,Resolved
Other,RAO,Low,Yes,Resolved
Other,RAO..,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PHUKAN.,High,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,BABU,Low,Yes,Resolved
Other,LAHOTI,Low,Yes,Resolved
Other,RAY,Low,Yes,Resolved
Other,RAY,Low,Yes,Resolved
Other,RAY,Low,Yes,Resolved
Other,"V.N.KHARE,S.N.PHUKAN",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"G.B.PATTANAIK,M.B.SHAH",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"K.T.THOMS,M.B.SHAH",Low,Yes,Resolved
Other,PATTANAIK,Low,Yes,Resolved
Other,SEN,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,SRINIVASAN,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,"M.B.SHAH,D.P.WADHWA",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,QUADRI,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"K.T.THOMAS,M.B.SHAH",Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,PARIPOORNAN,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATTANAIK,High,Yes,Resolved
Other,VENKATASWAMY,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),High,Yes,Resolved
Other,(J),High,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,NANAVATI,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,MANOHAR,Low,Yes,Resolved
Other,(CJ),Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,MISRA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MOHAPATRA.,Low,Yes,Resolved
Other,MAJUMDAR,Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,WADHWA,Low,Yes,Resolved
Other,(J),Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,VENKATASWAMI,Low,Yes,Resolved
Other,PATTANAIK.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PHUKAN.,Low,Yes,Resolved
Other,"RAMASWAMY,K.",Low,Yes,Resolved
Other,MOHAPATRA,Low,Yes,Resolved
Other,BHARUCHA,Low,Yes,Resolved
Other,"N.S.HEGDE,R.C.LAHOTI,S.P.BHARUCHA",High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
